"id","code_insee","code_postal","ville"
708,"02290","02400","ESSOMES SUR MARNE"
709,"02291","02420","ESTREES"
710,"02292","02400","ETAMPES SUR MARNE"
711,"02293","02110","ETAVES ET BOCQUIAUX"
712,"02294","02000","ETOUVELLES"
713,"02295","02580","ETREAUPONT"
714,"02296","02590","ETREILLERS"
715,"02297","02400","ETREPILLY"
716,"02298","02510","ETREUX"
717,"02299","02190","EVERGNICOURT"
718,"02301","02320","FAUCOUCOURT"
719,"02302","02600","FAVEROLLES"
720,"02303","02100","FAYET"
721,"02304","02800","LA FERE"
722,"02305","02130","FERE EN TARDENOIS"
723,"02306","02270","LA FERTE CHEVRESIS"
724,"02307","02460","LA FERTE MILON"
725,"02308","02450","FESMY LE SART"
726,"02309","02840","FESTIEUX"
727,"02310","02110","FIEULAINE"
728,"02311","02000","FILAIN"
729,"02312","02260","LA FLAMENGRIE"
730,"02313","02120","FLAVIGNY LE GRAND ET BEAURAIN"
731,"02315","02520","FLAVY LE MARTEL"
732,"02316","02600","FLEURY"
733,"02317","02590","FLUQUIERES"
734,"02318","02670","FOLEMBRAY"
735,"02319","02110","FONSOMME"
736,"02320","02680","FONTAINE LES CLERCS"
737,"02321","02140","FONTAINE LES VERVINS"
738,"02322","02110","FONTAINE NOTRE DAME"
739,"02323","02110","FONTAINE UTERTE"
740,"02324","02170","FONTENELLE"
741,"02325","02540","FONTENELLE EN BRIE"
742,"02326","02290","FONTENOY"
743,"02327","02590","FORESTE"
744,"02328","02650","FOSSOY"
745,"02329","02870","FOURDRAIN"
746,"02330","02760","FRANCILLY SELENCY"
747,"02331","02140","FRANQUEVILLE"
748,"02332","02130","FRESNES EN TARDENOIS"
749,"02333","02380","FRESNES"
750,"02334","02230","FRESNOY LE GRAND"
751,"02335","02800","FRESSANCOURT"
752,"02336","02700","FRIERES FAILLOUEL"
753,"02337","02260","FROIDESTREES"
754,"02338","02270","FROIDMONT COHARTILLE"
755,"02339","02810","GANDELU"
756,"02340","02430","GAUCHY"
757,"02341","02140","GERCY"
758,"02342","02260","GERGNY"
759,"02343","02590","GERMAINE"
760,"02344","02160","GERNICOURT"
761,"02345","02440","GIBERCOURT"
762,"02346","02350","GIZY"
763,"02347","02400","GLAND"
764,"02348","02160","GLENNES"
765,"02349","02820","GOUDELANCOURT LES BERRIEUX"
766,"02350","02350","GOUDELANCOURT LES PIERREPONT"
767,"02351","02130","GOUSSANCOURT"
768,"02352","02420","GOUY"
769,"02353","02350","GRANDLUP ET FAY"
770,"02354","02360","GRANDRIEUX"
771,"02355","02100","GRICOURT"
772,"02356","02210","GRISOLLES"
773,"02357","02140","GRONARD"
774,"02358","02110","GROUGIS"
775,"02359","02680","GRUGIES"
776,"02360","02190","GUIGNICOURT"
777,"02361","02120","GUISE"
778,"02362","02300","GUIVRY"
779,"02363","02300","GUNY"
780,"02364","02160","GUYENCOURT"
781,"02366","02510","HANNAPES"
782,"02367","02480","HAPPENCOURT"
783,"02368","02600","HARAMONT"
784,"02369","02140","HARCIGNY"
785,"02370","02420","HARGICOURT"
786,"02371","02100","HARLY"
787,"02372","02210","HARTENNES ET TAUX"
788,"02373","02140","HARY"
789,"02374","02420","LEHAUCOURT"
790,"02375","02810","HAUTEVESNES"
791,"02376","02120","HAUTEVILLE"
792,"02377","02140","HAUTION"
793,"02378","02500","LA HERIE"
794,"02379","02120","LE HERIE LA VIEVILLE"
795,"02380","02440","HINACOURT"
796,"02381","02500","HIRSON"
797,"02382","02760","HOLNON"
798,"02383","02720","HOMBLIERES"
799,"02384","02140","HOURY"
800,"02385","02250","HOUSSET"
801,"02386","02510","IRON"
802,"02387","02240","ITANCOURT"
803,"02388","02360","IVIERS"
804,"02389","02850","JAULGONNE"
805,"02390","02490","JEANCOURT"
806,"02391","02140","JEANTES"
807,"02392","02420","JONCOURT"
808,"02393","02220","JOUAIGNES"
809,"02395","02380","JUMENCOURT"
810,"02396","02160","JUMIGNY"
811,"02397","02480","JUSSY"
812,"02398","02880","JUVIGNY"
813,"02399","02190","JUVINCOURT ET DAMARY"
814,"02400","02880","LAFFAUX"
815,"02401","02140","LAIGNY"
816,"02402","02590","LANCHY"
817,"02403","02120","LANDIFAY ET BERTAIGNEMONT"
818,"02404","02140","LANDOUZY LA COUR"
819,"02405","02140","LANDOUZY LA VILLE"
820,"02406","02380","LANDRICOURT"
821,"02407","02000","LANISCOURT"
822,"02408","02000","LAON"
823,"02409","02150","LAPPION"
824,"02410","02600","LARGNY SUR AUTOMNE"
825,"02411","02210","LATILLY"
826,"02412","02210","LAUNOY"
827,"02413","02860","LAVAL EN LAONNOIS"
828,"02414","02450","LAVAQUERESSE"
829,"02415","02600","LAVERSINE"
830,"02416","02140","LEME"
831,"02417","02420","LEMPIRE"
832,"02418","02260","LERZY"
833,"02419","02170","LESCHELLE"
834,"02420","02100","LESDINS"
835,"02421","02220","LESGES"
836,"02422","02120","LESQUIELLES ST GERMAIN"
837,"02423","02380","LEUILLY SOUS COUCY"
838,"02424","02880","LEURY"
839,"02425","02500","LEUZE"
840,"02426","02420","LEVERGIES"
841,"02427","02220","LHUYS"
842,"02428","02810","LICY CLIGNON"
843,"02429","02860","LIERVAL"
844,"02430","02350","LIESSE NOTRE DAME"
845,"02431","02700","LIEZ"
846,"02432","02220","LIME"
847,"02433","02340","LISLET"
848,"02434","02320","LIZY"
849,"02435","02500","LOGNY LES AUBENTON"
850,"02438","02600","LONGPONT"
851,"02439","02160","LONGUEVAL BARBONVAL"
852,"02440","02190","LOR"
853,"02441","02600","LOUATRE"
854,"02442","02130","LOUPEIGNE"
855,"02443","02400","LUCY LE BOCAGE"
856,"02444","02140","LUGNY"
857,"02445","02500","LUZOIR"
858,"02446","02440","LY FONTAINE"
859,"02447","02220","MAAST ET VIOLAINE"
860,"02448","02350","MACHECOURT"
861,"02449","02470","MACOGNY"
862,"02450","02120","MACQUIGNY"
863,"02451","02420","MAGNY LA FOSSE"
864,"02452","02490","MAISSEMY"
865,"02453","02160","MAIZY"
866,"02454","02190","LA MALMAISON"
867,"02455","02120","MALZY"
868,"02456","02300","MANICAMP"
869,"02457","02350","MARCHAIS"
870,"02458","02540","MARCHAIS EN BRIE"
871,"02459","02720","MARCY"
872,"02460","02250","MARCY SOUS MARLE"
873,"02461","02300","MAREST DAMPCOURT"
874,"02462","02130","MAREUIL EN DOLE"
875,"02463","02140","MARFONTAINE"
876,"02464","02880","MARGIVAL"
877,"02465","02810","MARIGNY EN ORXOIS"
878,"02466","02470","MARIZY STE GENEVIEVE"
879,"02467","02470","MARIZY ST MARD"
880,"02468","02250","MARLE"
881,"02469","02120","MARLY GOMONT"
882,"02470","02500","MARTIGNY"
883,"02471","02860","MARTIGNY COURPIERRE"
884,"02472","02820","MAUREGNY EN HAYE"
885,"02473","02800","MAYOT"
886,"02474","02700","MENNESSIS"
887,"02475","02190","MENNEVILLE"
888,"02476","02630","MENNEVRET"
889,"02477","02200","MERCIN ET VAUX"
890,"02478","02000","MERLIEUX ET FOUQUEROLLES"
891,"02479","02160","MERVAL"
892,"02480","02270","MESBRECOURT RICHECOURT"
893,"02481","02720","MESNIL ST LAURENT"
894,"02482","02160","MEURIVAL"
895,"02483","02240","MEZIERES SUR OISE"
896,"02484","02650","MEZY MOULINS"
897,"02485","02200","MISSY AUX BOIS"
898,"02486","02350","MISSY LES PIERREPONT"
899,"02487","02880","MISSY SUR AISNE"
900,"02488","02110","MOLAIN"
901,"02489","02000","MOLINCHART"
902,"02490","02000","MONAMPTEUIL"
903,"02491","02270","MONCEAU LE NEUF ET FAUCOUZY"
904,"02492","02270","MONCEAU LES LEUPS"
905,"02493","02840","MONCEAU LE WAAST"
906,"02494","02120","MONCEAU SUR OISE"
907,"02495","02500","MONDREPUIS"
908,"02496","02470","MONNES"
909,"02497","02000","MONS EN LAONNOIS"
910,"02498","02820","MONTAIGU"
911,"02499","02000","MONTBAVIN"
912,"02500","02110","MONTBREHAIN"
913,"02501","02860","MONTCHALONS"
914,"02502","02340","MONTCORNET"
915,"02503","02390","MONT D ORIGNY"
916,"02504","02440","MONTESCOURT LIZEROLLES"
917,"02505","02540","MONTFAUCON"
918,"02506","02600","MONTGOBERT"
919,"02507","02210","MONTGRU ST HILAIRE"
920,"02508","02860","MONTHENAULT"
921,"02509","02400","MONTHIERS"
922,"02510","02330","MONTHUREL"
923,"02511","02110","MONTIGNY EN ARROUAISE"
924,"02512","02810","MONTIGNY L ALLIER"
925,"02513","02250","MONTIGNY LE FRANC"
926,"02514","02290","MONTIGNY LENGRAIN"
927,"02515","02330","MONTIGNY LES CONDE"
928,"02516","02250","MONTIGNY SOUS MARLE"
929,"02517","02270","MONTIGNY SUR CRECY"
930,"02518","02330","MONTLEVON"
931,"02519","02340","MONTLOUE"
932,"02520","02220","MONT NOTRE DAME"
933,"02521","02310","MONTREUIL AUX LIONS"
934,"02522","02360","MONT ST JEAN"
935,"02523","02220","MONT ST MARTIN"
936,"02524","02400","MONT ST PERE"
937,"02525","02100","MORCOURT"
938,"02526","02360","MORGNY EN THIERACHE"
939,"02527","02290","MORSAIN"
940,"02528","02600","MORTEFONTAINE"
941,"02529","02270","MORTIERS"
942,"02530","02160","MOULINS"
943,"02531","02160","MOUSSY VERNEUIL"
944,"02532","02610","MOY DE L AISNE"
945,"02533","02210","MURET ET CROUTTES"
946,"02534","02160","MUSCOURT"
947,"02535","02140","NAMPCELLES LA COUR"
948,"02536","02200","NAMPTEUIL SOUS MURET"
949,"02537","02880","NANTEUIL LA FOSSE"
950,"02538","02210","NANTEUIL NOTRE DAME"
951,"02539","02420","NAUROY"
952,"02540","02400","NESLES LA MONTAGNE"
953,"02541","02190","NEUFCHATEL SUR AISNE"
954,"02542","02300","NEUFLIEUX"
955,"02543","02470","NEUILLY ST FRONT"
956,"02544","02500","NEUVE MAISON"
957,"02545","02250","LA NEUVILLE BOSMONT"
958,"02546","02300","LA NEUVILLE EN BEINE"
959,"02547","02250","LA NEUVILLE HOUSSET"
960,"02548","02450","LA NEUVILLE LES DORENGT"
961,"02549","02100","NEUVILLE ST AMAND"
962,"02550","02860","NEUVILLE SUR AILETTE"
963,"02551","02880","NEUVILLE SUR MARGIVAL"
964,"02552","02390","NEUVILLETTE"
965,"02553","02150","NIZY LE COMTE"
966,"02554","02400","NOGENTEL"
967,"02555","02310","NOGENT L ARTAUD"
968,"02556","02340","NOIRCOURT"
969,"02557","02600","NOROY SUR OURCQ"
970,"02558","02170","LE NOUVION EN THIERACHE"
971,"02559","02270","NOUVION ET CATILLON"
972,"02560","02800","NOUVION LE COMTE"
973,"02561","02860","NOUVION LE VINEUX"
974,"02562","02290","NOUVRON VINGRE"
975,"02563","02120","NOYALES"
976,"02564","02200","NOYANT ET ACONIN"
977,"02565","02160","OEUILLY"
978,"02566","02300","OGNES"
979,"02567","02500","OHIS"
980,"02568","02600","OIGNY EN VALOIS"
981,"02569","02450","OISY"
982,"02570","02480","OLLEZY"
983,"02571","02100","OMISSY"
984,"02572","02190","ORAINVILLE"
985,"02573","02860","ORGEVAL"
986,"02574","02550","ORIGNY EN THIERACHE"
987,"02575","02390","ORIGNY STE BENOITE"
988,"02576","02290","OSLY COURTIL"
989,"02577","02370","OSTEL"
990,"02578","02160","OULCHES LA VALLEE FOULON"
991,"02579","02210","OULCHY LA VILLE"
992,"02580","02210","OULCHY LE CHATEAU"
993,"02581","02220","PAARS"
994,"02582","02160","PAISSY"
995,"02583","02860","PANCY COURTECON"
996,"02584","02260","PAPLEUX"
997,"02585","02210","PARCY ET TIGNY"
998,"02586","02360","PARFONDEVAL"
999,"02587","02840","PARFONDRU"
1000,"02588","02160","PARGNAN"
1001,"02589","02000","PARGNY FILAIN"
1002,"02590","02330","PARGNY LA DHUYS"
1003,"02591","02270","PARGNY LES BOIS"
1004,"02592","02240","PARPEVILLE"
1005,"02593","02200","PASLY"
1006,"02594","02470","PASSY EN VALOIS"
1007,"02595","02850","PASSY SUR MARNE"
1008,"02596","02310","PAVANT"
1009,"02597","02160","PERLES"
1010,"02598","02200","PERNANT"
1011,"02599","02300","PIERREMANDE"
1012,"02600","02350","PIERREPONT"
1013,"02601","02190","PIGNICOURT"
1014,"02602","02320","PINON"
1015,"02604","02480","PITHON"
1016,"02605","02240","PLEINE SELVE"
1017,"02606","02210","LE PLESSIER HULEU"
1018,"02607","02200","PLOISY"
1019,"02608","02140","PLOMION"
1020,"02609","02860","PLOYART ET VAURSEINE"
1021,"02610","02200","POMMIERS"
1022,"02612","02160","PONT ARCY"
1023,"02613","02160","PONTAVERT"
1024,"02614","02490","PONTRU"
1025,"02615","02490","PONTRUET"
1026,"02616","02380","PONT ST MARD"
1027,"02617","02270","POUILLY SUR SERRE"
1028,"02618","02110","PREMONT"
1029,"02619","02320","PREMONTRE"
1030,"02620","02370","PRESLES ET BOVES"
1031,"02621","02860","PRESLES ET THIERNY"
1032,"02622","02470","PRIEZ"
1033,"02623","02140","PRISCES"
1034,"02624","02120","PROISY"
1035,"02625","02120","PROIX"
1036,"02626","02190","PROUVAIS"
1037,"02627","02190","PROVISEUX ET PLESNOY"
1038,"02628","02600","PUISEUX EN RETZ"
1039,"02629","02120","PUISIEUX ET CLANLIEU"
1040,"02631","02300","QUIERZY"
1041,"02632","02380","QUINCY BASSE"
1042,"02633","02220","QUINCY SOUS LE MONT"
1043,"02634","02360","RAILLIMONT"
1044,"02635","02110","RAMICOURT"
1045,"02636","02240","REGNY"
1046,"02637","02100","REMAUCOURT"
1047,"02638","02270","REMIES"
1048,"02639","02440","REMIGNY"
1049,"02640","02240","RENANSART"
1050,"02641","02340","RENNEVAL"
1051,"02642","02360","RESIGNY"
1052,"02643","02290","RESSONS LE LONG"
1053,"02644","02600","RETHEUIL"
1054,"02645","02850","REUILLY SAUVIGNY"
1055,"02646","02160","REVILLON"
1056,"02647","02110","RIBEAUVILLE"
1057,"02648","02240","RIBEMONT"
1058,"02649","02210","ROCOURT ST MARTIN"
1059,"02650","02260","ROCQUIGNY"
1060,"02651","02800","ROGECOURT"
1061,"02652","02140","ROGNY"
1062,"02653","02310","ROMENY SUR MARNE"
1063,"02654","02120","ROMERY"
1064,"02655","02130","RONCHERES"
1065,"02656","02160","ROUCY"
1066,"02657","02140","ROUGERIES"
1067,"02658","02590","ROUPY"
1068,"02659","02100","ROUVROY"
1069,"02660","02360","ROUVROY SUR SERRE"
1070,"02661","02000","ROYAUCOURT ET CHAILVET"
1071,"02662","02210","ROZET ST ALBIN"
1072,"02663","02200","ROZIERES SUR CRISE"
1073,"02664","02540","ROZOY BELLEVALLE"
1074,"02665","02210","GRAND ROZOY"
1075,"02666","02360","ROZOY SUR SERRE"
1076,"02667","02200","SACONIN ET BREUIL"
1077,"02668","02120","SAINS RICHAUMONT"
1078,"02669","02330","ST AGNAN"
1079,"02670","02260","ST ALGIS"
1080,"02671","02300","ST AUBIN"
1081,"02672","02290","ST BANDRY"
1082,"02673","02290","ST CHRISTOPHE A BERRY"
1083,"02674","02360","ST CLEMENT"
1084,"02675","02820","STE CROIX"
1085,"02676","02820","ST ERME OUTRE ET RAMECOURT"
1086,"02677","02330","ST EUGENE"
1087,"02678","02340","STE GENEVIEVE"
1088,"02679","02810","ST GENGOULPH"
1089,"02680","02410","ST GOBAIN"
1090,"02681","02140","ST GOBERT"
1091,"02682","02220","ST MARD"
1092,"02683","02110","ST MARTIN RIVIERE"
1093,"02684","02830","ST MICHEL"
1094,"02685","02410","ST NICOLAS AUX BOIS"
1095,"02686","02300","ST PAUL AUX BOIS"
1096,"02687","02600","ST PIERRE AIGLE"
1097,"02688","02140","ST PIERRE LES FRANQUEVILLE"
1098,"02689","02250","ST PIERREMONT"
1099,"02690","02350","STE PREUVE"
1100,"02691","02100","ST QUENTIN"
1101,"02693","02210","ST REMY BLANZY"
1102,"02694","02640","ST SIMON"
1103,"02695","02220","ST THIBAUT"
1104,"02696","02820","ST THOMAS"
1105,"02697","02840","SAMOUSSY"
1106,"02698","02880","SANCY LES CHEMINOTS"
1107,"02699","02130","SAPONAY"
1108,"02701","02310","SAULCHERY"
1109,"02702","02590","SAVY"
1110,"02703","02110","SEBONCOURT"
1111,"02704","02300","SELENS"
1112,"02705","02150","LA SELVE"
1113,"02706","02200","SEPTMONTS"
1114,"02707","02410","SEPTVAUX"
1115,"02708","02420","SEQUEHART"
1116,"02709","02110","SERAIN"
1117,"02710","02790","SERAUCOURT LE GRAND"
1118,"02711","02220","SERCHES"
1119,"02712","02130","SERGY"
1120,"02713","02130","SERINGES ET NESLES"
1121,"02714","02220","SERMOISE"
1122,"02715","02160","SERVAL"
1123,"02716","02700","SERVAIS"
1124,"02717","02240","SERY LES MEZIERES"
1125,"02718","02460","SILLY LA POTERIE"
1126,"02719","02300","SINCENY"
1127,"02720","02150","SISSONNE"
1128,"02721","02240","SISSY"
1129,"02722","02200","SOISSONS"
1130,"02723","02340","SOIZE"
1131,"02724","02470","SOMMELANS"
1132,"02725","02260","SOMMERON"
1133,"02726","02480","SOMMETTE EAUCOURT"
1134,"02727","02270","SONS ET RONCHERES"
1135,"02728","02580","SORBAIS"
1136,"02729","02600","SOUCY"
1137,"02730","02160","SOUPIR"
1138,"02731","02140","LE SOURD"
1139,"02732","02240","SURFONTAINE"
1140,"02733","02320","SUZY"
1141,"02734","02600","TAILLEFONTAINE"
1142,"02735","02220","TANNIERES"
1143,"02736","02290","TARTIERS"
1144,"02737","02250","TAVAUX ET PONTSERICOURT"
1145,"02738","02700","TERGNIER"
1146,"02739","02880","TERNY SORNY"
1147,"02740","02140","THENAILLES"
1148,"02741","02390","THENELLES"
1149,"02742","02250","THIERNU"
1150,"02743","02340","LE THUEL"
1151,"02744","02810","TORCY EN VALOIS"
1152,"02745","02250","TOULIS ET ATTENCOURT"
1153,"02746","02800","TRAVECY"
1154,"02747","02490","TREFCON"
1155,"02748","02850","TRELOU SUR MARNE"
1156,"02749","02460","TROESNES"
1157,"02750","02300","TROSLY LOIRE"
1158,"02751","02860","TRUCY"
1159,"02752","02640","TUGNY ET PONT"
1160,"02753","02120","TUPIGNY"
1161,"02754","02300","UGNY LE GAY"
1162,"02755","02000","URCEL"
1163,"02756","02690","URVILLERS"
1164,"02757","02120","VADENCOURT"
1165,"02758","02370","VAILLY SUR AISNE"
1166,"02759","02140","LA VALLEE AU BLE"
1167,"02760","02110","LA VALLEE MULATRE"
1168,"02761","02190","VARISCOURT"
1169,"02762","02290","VASSENS"
1170,"02763","02220","VASSENY"
1171,"02764","02160","VASSOGNE"
1172,"02765","02000","VAUCELLES ET BEFFECOURT"
1173,"02766","02320","VAUDESSON"
1174,"02767","02200","VAUXREZIS"
1175,"02768","02320","VAUXAILLON"
1176,"02769","02110","VAUX ANDIGNY"
1177,"02770","02200","VAUXBUIN"
1178,"02771","02160","VAUXCERE"
1179,"02772","02590","VAUX EN VERMANDOIS"
1180,"02773","02220","VAUXTIN"
1181,"02774","02490","VENDELLES"
1182,"02775","02800","VENDEUIL"
1183,"02776","02420","VENDHUILE"
1184,"02777","02540","VENDIERES"
1185,"02778","02160","VENDRESSE BEAULNE"
1186,"02779","02510","VENEROLLES"
1187,"02780","02200","VENIZEL"
1188,"02781","02400","VERDILLY"
1189,"02782","02490","LE VERGUIER"
1190,"02783","02120","GRAND VERLY"
1191,"02784","02630","PETIT VERLY"
1192,"02785","02490","VERMAND"
1193,"02786","02380","VERNEUIL SOUS COUCY"
1194,"02787","02000","VERNEUIL SUR SERRE"
1195,"02788","02800","VERSIGNY"
1196,"02789","02140","VERVINS"
1197,"02790","02350","VESLES ET CAUMONT"
1198,"02791","02840","VESLUD"
1199,"02792","02810","VEUILLY LA POTERIE"
1200,"02793","02290","VEZAPONIN"
1201,"02794","02130","VEZILLY"
1202,"02795","02290","VIC SUR AISNE"
1203,"02796","02210","VICHEL NANTEUIL"
1204,"02797","02160","VIEL ARCY"
1205,"02798","02540","VIELS MAISONS"
1206,"02799","02210","VIERZY"
1207,"02800","02540","VIFFORT"
1208,"02801","02340","VIGNEUX HOCQUET"
1209,"02802","02340","LA VILLE AUX BOIS LES DIZY"
1210,"02803","02160","LA VILLE AUX BOIS LES PONTAVERT"
1211,"02804","02210","VILLEMONTOIRE"
1212,"02805","02200","VILLENEUVE ST GERMAIN"
1213,"02806","02130","VILLENEUVE SUR FERE"
1214,"02807","02300","VILLEQUIER AUMONT"
1215,"02808","02420","VILLERET"
1216,"02809","02130","VILLERS AGRON AIGUIZY"
1217,"02810","02600","VILLERS COTTERETS"
1218,"02811","02160","VILLERS EN PRAYERES"
1219,"02812","02600","VILLERS HELON"
1220,"02813","02240","VILLERS LE SEC"
1221,"02814","02120","VILLERS LES GUISE"
1222,"02815","02590","VILLERS ST CHRISTOPHE"
1223,"02816","02130","VILLERS SUR FERE"
1224,"02817","02220","VILLE SAVOYE"
1225,"02818","02310","VILLIERS ST DENIS"
1226,"02819","02340","VINCY REUIL ET MAGNY"
1227,"02820","02300","VIRY NOUREUIL"
1228,"02821","02870","VIVAISE"
1229,"02822","02600","VIVIERES"
1230,"02823","02140","VOHARIES"
1231,"02824","02860","VORGES"
1232,"02826","02140","VOULPAIX"
1233,"02827","02250","VOYENNE"
1234,"02828","02880","VREGNY"
1235,"02829","02880","VUILLERY"
1236,"02830","02630","WASSIGNY"
1237,"02831","02830","WATIGNY"
1238,"02832","02120","WIEGE FATY"
1239,"02833","02500","WIMY"
1240,"02834","02320","WISSIGNICOURT"
1241,"03001","03200","ABREST"
1242,"03002","03210","AGONGES"
1243,"03003","03360","AINAY LE CHATEAU"
1244,"03004","03120","ANDELAROCHE"
1245,"03005","03380","ARCHIGNAT"
1246,"03006","03120","ARFEUILLES"
1247,"03007","03420","ARPHEUILLES ST PRIEST"
1248,"03008","03250","ARRONNES"
1249,"03009","03460","AUBIGNY"
1250,"03010","03190","AUDES"
1251,"03011","03460","AUROUER"
1252,"03012","03210","AUTRY ISSARDS"
1253,"03013","03000","AVERMES"
1254,"03014","03130","AVRILLY"
1255,"03015","03460","BAGNEUX"
1256,"03016","03140","BARBERIER"
1257,"03017","03120","BARRAIS BUSSOLLES"
1258,"03018","03500","BAYET"
1259,"03019","03230","BEAULON"
1260,"03020","03390","BEAUNE D ALLIER"
1261,"03021","03800","BEGUES"
1262,"03022","03330","BELLENAVES"
1263,"03023","03700","BELLERIVE SUR ALLIER"
1264,"03024","03130","BERT"
1265,"03025","03340","BESSAY SUR ALLIER"
1266,"03026","03210","BESSON"
1267,"03027","03170","BEZENET"
1268,"03028","03120","BILLEZOIS"
1269,"03029","03260","BILLY"
1270,"03030","03800","BIOZAT"
1271,"03031","03170","BIZENEUILLE"
1272,"03032","03390","BLOMARD"
1273,"03033","03300","BOST"
1274,"03034","03150","BOUCE"
1275,"03035","03130","LE BOUCHAUD"
1276,"03036","03160","BOURBON L ARCHAMBAULT"
1277,"03037","03360","BRAIZE"
1278,"03038","03500","BRANSAT"
1279,"03039","03210","BRESNAY"
1280,"03040","03000","BRESSOLLES"
1281,"03041","03350","LE BRETHON"
1282,"03042","03120","LE BREUIL"
1283,"03043","03110","BROUT VERNET"
1284,"03044","03700","BRUGHEAS"
1285,"03045","03270","BUSSET"
1286,"03046","03440","BUXIERES LES MINES"
1287,"03047","03600","LA CELLE"
1288,"03048","03350","CERILLY"
1289,"03049","03500","CESSET"
1290,"03050","03250","LA CHABANNE"
1291,"03051","03370","CHAMBERAT"
1292,"03052","03170","CHAMBLET"
1293,"03053","03140","CHANTELLE"
1294,"03054","03340","CHAPEAU"
1295,"03055","03380","LA CHAPELAUDE"
1296,"03056","03300","LA CHAPELLE"
1297,"03057","03230","LA CHAPELLE AUX CHASSES"
1298,"03058","03390","CHAPPES"
1299,"03059","03140","CHAREIL CINTRAT"
1300,"03060","03110","CHARMEIL"
1301,"03061","03800","CHARMES"
1302,"03062","03140","CHARROUX"
1303,"03063","03510","CHASSENARD"
1304,"03064","03320","CHATEAU SUR ALLIER"
1305,"03065","03500","CHATEL DE NEUVRE"
1306,"03066","03250","CHATEL MONTAGNE"
1307,"03067","03220","CHATELPERRON"
1308,"03068","03120","CHATELUS"
1309,"03069","03210","CHATILLON"
1310,"03070","03440","CHAVENON"
1311,"03071","03220","CHAVROCHES"
1312,"03072","03370","CHAZEMAIS"
1313,"03073","03210","CHEMILLY"
1314,"03074","03230","CHEVAGNES"
1315,"03075","03140","CHEZELLE"
